3 0.24 60 57 552 4.07 4.1 2.45
3 0.24 62.4 58 552 3.96 3.99 2.48
3 0.24 60.9 58 552 4.03 4.05 2.46
3 0.24 61.6 59 552 3.98 4.01 2.46
3 0.24 58.5 59 552 4.04 4.09 2.38
3 0.24 60.6 59 552 4 4.02 2.43
3 0.24 62.9 58 552 3.96 3.99 2.5
3 0.24 62.4 58 552 3.94 4.01 2.48
3 0.24 59.2 59 552 4.04 4.07 2.4
3 0.24 59 58 552 4.07 4.1 2.41
3 0.24 59 59 552 4.05 4.08 2.4
3 0.24 58.7 59 552 4.04 4.1 2.39
3 0.24 61.8 59 552 3.93 4 2.45
3 0.24 62.2 59 552 3.99 4.02 2.49
3 0.24 59.7 58 552 4.07 4.1 2.44
3 0.24 63.7 57 552 3.92 3.93 2.5
3 0.24 62.5 59 552 3.96 4.01 2.49
3 0.24 62.7 59 552 3.97 4 2.5
3 0.24 60.4 58 552 4.02 4.06 2.44
3 0.24 60 57 552 4.07 4.1 2.45
5 0.24 60.7 56 552 3.98 4.03 2.43
5 0.24 61.1 57 552 4.03 4.06 2.47
5 0.24 62.6 57 552 3.93 3.96 2.47
5 0.24 61.8 56 552 3.97 4.02 2.47
5 0.24 61.6 54 552 4 4.09 2.49
2 0.24 58.3 57 552 4.1 4.14 2.4
